State,LGA,"School Code","School Name","Level of Education",Sector,"Level Offered"
LAGOS,MUSHIN,24160917,"WIN SMART SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
TARABA,"ARDO KOLA",34010152,"WISCONSIN NURSERY AND PRIMARY SCHOOL, TAU",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
TARABA,"KARIM LAMIDO",34080318,"WISDOM ACADEMY NURSERY AND PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ADAMAWA,MICHIKA,2130267,"WISDOM HERITAGE ACADEMY NURSERY PRIMARY SCHOOL ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,OJO,24170930,"WISDOM HILL ACADEMY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ENUGU,ANINRI,14010176,"WISDOM NURSERY AND PRIMARY ODUMA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
EBONYI,IZZI,11100397,"WISDOM NURSERY AND PRIMARY SCHOOL NKWOMENYA ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
NIGER,MASHEGU,26160222,"WISDOM NURSERY AND PRIMARY SCHOOL, KANTI",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,MUSHIN,24161222,"WISDOM OF GOD CRECHE NURSERY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
FCT,MUNICIPAL,37062804,"WISDOMFIELD MODEL ACADEMY KABUSA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
GOMBE,DUKKU,15040196,"WOMEN EDUCATION CENTRE, DUKKU",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,BADAGRY,24061820,"WONDERFUL KIDS SCHOOL ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,ALIMOSHO,24032152,"WORTHSVILLE  NURSERY AND PRIMARY SCHOOL, BARUWA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
BAUCHI,GIADE,5090023,"WURO LADDE PRIMARY SCHOOL",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,SURULERE,24200093,"XTRAOKIDS CHILD CARE CENTRE",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,IKEJA,24110530,"YALA PRIVATE ACADEMY 1",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KANO,KUNCHI,19260122,"YANDADI PRIMARY SCHOOL, YANDADI",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
KANO,KUNCHI,19260124,"YANGUDA PRIMARY SCHOOL,YANGUDA",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
KANO,KUNCHI,19260129,"YARAWA ISLAMIYYA PRIMARY SCHOOL ",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
OGUN,OBAFEMI-OWODE,27130824,"YETUNS INTERNATIONAL COLLEGE, ADIGBE ABEOKUTA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OYO,ORI-IRE,30280213,"Yinka Nur/Primary School Ahoro Dada                                                                 ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
FCT,BWARI,37020817,"YIRIA SPRINGFIELD SCHOOL KUBWA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OGUN,OBAFEMI-OWODE,27130826,"YOU AND I",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
DELTA,WARRI-SOUTH,10240307,"YOUNG STARS ACADEMY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KANO,GWARZO,19190293,"YUSUF CHIROMA KUTAMA LEARNING CENTER ",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
JIGAWA,MAIGATARI,17200137,"ZAINAB MEMORIAL SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KEBBI,AREWA,21020198,"ZANGO SULE NURSERY SCHOOL KANGIWA",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
JIGAWA,DUTSE,17060238,"ZANGON FADO PRIMARY SCHOOL, ZANGON FADO",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
FCT,MUNICIPAL,37062619,"ZECHIS INTERNATIONAL ACADEMY (NURSERY AND PRE-PRIMARY)",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OGUN,ABEOKUTA-SOUTH,27020447,"ZENITY ACADEMY, ELITE ROAD, IDI ABA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,AGEGE,24011023,"ZIDEX INTL SCHOOL ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KATSINA,DUTSIN-MA,20120150,"ZUNNURAIN COMPREHENSIVE HIGH SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
