State,LGA,"School Code","School Name","Level of Education",Sector,"Level Offered"
OGUN,"OBAFEMI OWODE",27130496,"NEW HEIGHTS SCHOOL","Senior Secondary",PRIVATE,PRIVATE
FCT,KUJE,37040333,"NEW HOPE INTERNATIONAL SCHOOL, KUJE","Senior Secondary",PRIVATE,PRIVATE
PLATEAU,JOS-SOUTH,31060692,"NEW LIFE HIGH SCHOOL DANDYES CHUGWI","Senior Secondary",PRIVATE,PRIVATE
EKITI,ADO-EKITI,EK13130850,"NEW MODEL INTERNATIONAL GROUP OF SCHOOLS ","Senior Secondary",PRIVATE,PRIVATE
BAUCHI,TAFAWA-BALEWA,1051740034,"NEW PRIVATE NURSERY AND PRIMARY SCHOOL TAPSHIN","Senior Secondary",PRIVATE,PRIVATE
BAYELSA,YENAGOA,6081142,"NEW TOTAL CHILD ACADEMY","Senior Secondary",PRIVATE,PRIVATE
OGUN,EWEKORO,27040315,"NEWBRIDGE COLLEGE","Senior Secondary",PRIVATE,PRIVATE
BAUCHI,TORO,1051840139,"NI'IMAH HIGH SCHOOL MAGAMA GUMAU","Senior Secondary",PRIVATE,PRIVATE
GOMBE,BALANGA,1160240020,"NICHOLAS ACADEMY SEC SCHOOL","Senior Secondary",PRIVATE,PRIVATE
EDO,OVIA-NORTH-EAST,12140140,"NIFOR ACADEMY HIGH SCH","Senior Secondary",PRIVATE,PRIVATE
BAYELSA,SOUTHERN-IJAW,6070330,"NIGER DELTA UNIVERSITY DEMONSTRATION SCHOOL AMASSOMA","Senior Secondary",PRIVATE,PRIVATE
ENUGU,ENUGU-SOUTH,14050458,"NIGER SCH ENUGU ACHARA L/OUT","Senior Secondary",PRIVATE,PRIVATE
OGUN,IPOKIA,27120217,"NIGERIA CUSTOMS SECONDARY SCHOOL","Senior Secondary",PRIVATE,PRIVATE
JIGAWA,HADEJIA,1813052270,"NIGERIAN EGYPTIAN MODEL SCHOOL","Senior Secondary",PRIVATE,PRIVATE
OGUN,IPOKIA,27120367,"NIMOTALAI MODEL COLLEGE","Senior Secondary",PRIVATE,PRIVATE
OGUN,"OBAFEMI OWODE",27132658,"NIMOTALLAHI MEMORIAL COLLEGE","Senior Secondary",PRIVATE,PRIVATE
BAUCHI,NINGI,1051540013,"NINGI ACADEMY NURSERY AND PRIMARY SCHOOL","Senior Secondary",PRIVATE,PRIVATE
PLATEAU,MANGU,31110646,"NIYES COMMUNITY SECONDARY SCHOOL","Senior Secondary",PRIVATE,PRIVATE
EBONYI,AFIKPO-NORTH,11020222,"NKPOGHORO COMMUNITY SECONDARY SCHOOL","Senior Secondary",PUBLIC,"JSS AND SSS"
TARABA,DONGA,34030392,"NKST SECONDARYY SCHOOL ","Senior Secondary",PRIVATE,PRIVATE
PLATEAU,JOS-SOUTH,31060676,"NOBLE COLLEGE BUKURU","Senior Secondary",PRIVATE,PRIVATE
EBONYI,IKWO,11070157,"NOBLE INTERNATIONAL COLLEGE, ONYIKWA","Senior Secondary",PRIVATE,PRIVATE
EBONYI,Izzi,11100437,"Noble sec, school","Senior Secondary",PRIVATE,PRIVATE
Delta,UVWIE,10220250s,"NOBLE STRIDES  SCHOOL, EFFURUN","Senior Secondary",PRIVATE,PRIVATE
KOGI,DEKINA,22050956,"NODAL ACADEMY SECONDARY SCHOOL ANYIGBA","Senior Secondary",PRIVATE,PRIVATE
BAUCHI,DASS,1050640007,"NOORUN ALAANOOR INTERNATINAL SCHOOL","Senior Secondary",PRIVATE,PRIVATE
BAUCHI,BAUCHI,1050240138,"NORTHSTAR INTERNATIONAL NURSERY/PRIMARY AND SECONDARY SCHOOL","Senior Secondary",PRIVATE,PRIVATE
FCT,KUJE,37040389,"NOTRE DAME GIRLS ACADEMY, KUJE","Senior Secondary",PRIVATE,PRIVATE
EKITI,IDO-OSI,EK13130141,"NOTRE DAME GRAMMAR SCHOOL,USI","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,KARU,25040866,"NOWA SECONDARY SCHOOL, KARSHI","Senior Secondary",PRIVATE,PRIVATE
KWARA,OFFA,2413272200,"NOWA SECONDARY SCHOOL, OFFA","Senior Secondary",PRIVATE,PRIVATE
"ENUGU ",NSUKKA,14130552,"NSUKKA HIGH SCHOOL, NSUKKA","Senior Secondary",PUBLIC,"JSS AND SSS"
EBONYI,ISHIELU,11080226,"Ntezi community secondary school ntezi","Senior Secondary",PUBLIC,"JSS AND SSS"
OSUN,BORIPE,29060160S,"NUD HIGH SCHOOL, IREE","Senior Secondary",PUBLIC,"JSS AND SSS"
FCT,AMAC,37063921,"NURAL BAYAN INTERNATIONAL ACADEMY JABI","Senior Secondary",PRIVATE,PRIVATE
"OYO                 ","IBADAN SOUTH EAST             ",1310930016,"NURU ISLAMIYYA GRAMMAR SCHOOL                                                                       ","Senior Secondary",PUBLIC,"SSS ONLY"
"OYO                 ","OGBOMOSO NORTH                ",1312130009,"NURUDEEN GRAMMAR SCHOOL                                                                             ","Senior Secondary",PUBLIC,"JSS AND SSS"
TARABA,SARDAUNA,34110642,"NURUL ISLAM JUNIOR SECONDARY SCHOOL GEMBU                                                           ","Senior Secondary",PRIVATE,PRIVATE
KOGI,LOKOJA,22120222,"NURUN MUBEEN INTERNATIONAL SCHOOL, LOKOJA","Senior Secondary",PRIVATE,PRIVATE
Ebonyi,Onicha,11130215,"Nwalobualo Memorial Secondary School","Senior Secondary",PUBLIC,"SSS ONLY"
EBONYI,ONICHA,11130272,"NWANLOGBUALO COMM. SECONDARY SCHOOL","Senior Secondary",PUBLIC,"JSS AND SSS"
OGUN,"OBAFEMI OWODE",27132666,"O'TEGA INTERNATIONAL COLLEGE","Senior Secondary",PRIVATE,PRIVATE
OGUN,"OBAFEMI OWODE",27132661,"OAKFIELD SECONDARY SCHOOL","Senior Secondary",PRIVATE,PRIVATE
OGUN,"OBAFEMI OWODE",27132663,"OASIS MODEL COLLEGE","Senior Secondary",PRIVATE,PRIVATE
"OYO                 ","IBADAN NORTH                  ",1310630024,"OBA AKINBIYI HIGH SCHOOL 1 MOKOLA CULTURAL CENTRE.                                                  ","Senior Secondary",PUBLIC,"SSS ONLY"
"OYO                 ","IBADAN NORTH                  ",1310630026,"OBA AKINYELE MEMORIAL HIGH SCHOOL, ANLUGBUA BASORUN ROAD IBADAN                                     ","Senior Secondary",PUBLIC,"SSS ONLY"
"OYO                 ","SAKI WEST                     ",1313230018,"OBA KILANI OLARINRE SEC SCHOOL, SAKI                                                                ","Senior Secondary",PUBLIC,"SSS ONLY"
OSUN,OROLU,29290070S,"OBA MOROUNFOLU HIGH","Senior Secondary",PUBLIC,"JSS AND SSS"
OGUN,"IMEKO AFON",27110119S,"OBADA GRAMMAR SCHOOL, OBADA(COMBINED)","Senior Secondary",PUBLIC,"JSS AND SSS"
EKITI,ISE-ORUN,EK13130220,"OBADA HIGH SCHOOL, OBADA, ISE EKITI","Senior Secondary",PUBLIC,"JSS AND SSS"
KWARA,"OKE ERO",2414062140,"OBAJI  COMPREHENSIVE  HIGH  SCHOOL  EKAN","Senior Secondary",PUBLIC,"SSS ONLY"
OSUN,EDE-SOUTH,29080147S,"OBALAOYE JUNIOR SECONDARY SCHOOL I, EDE","Senior Secondary",PUBLIC,"SSS ONLY"
OGUN,"IJEBU NORTH",27080413,"OBANTA COMPREHENSIVE HIGH SCHOOL SENIOR, AWA IJEBU ","Senior Secondary",PUBLIC,"SSS ONLY"
"OYO                 ","IBARAPA EAST                  ",1311230013,"OBASEEKU HIGH SCHOOL, ERUWA                                                                         ","Senior Secondary",PUBLIC,"JSS AND SSS"
"ENUGU ",NKANU-WEST,14120234,"OBE HIGH SCHOOL, OBE","Senior Secondary",PUBLIC,"JSS AND SSS"
EBONYI,ONICHA,11130186,"OBEAGU COMM. SECONDARY SCHOOL","Senior Secondary",PUBLIC,"JSS AND SSS"
EKITI,EKITI-EAST,Ek13130082,"OBEDU COMMUNITY GRAMMAR SCHOOL","Senior Secondary",PUBLIC,"JSS AND SSS"
EDO,ORHIONMWON,12130147,"OBEN SECONDARY SCHOOL OBEN (SENIOR)","Senior Secondary",PUBLIC,"SSS ONLY"
OSUN,"ILESHA EAST",29180073S,"OBOKUN JUNIOR SECONDARY SCHOOL I, ILESA","Senior Secondary",PUBLIC,"JSS AND SSS"
BAYELSA,SOUTHERN-IJAW,6070374,"OBOLO GRAMMAR SCHOOL, OWEIKOROGHA .","Senior Secondary",PUBLIC,"JSS AND SSS"
KOGI,DEKINA,22050503,"OCHAJA BOYS' SCIENCE SECONDARY SCHOOL, OCHAJA","Senior Secondary",PUBLIC,"JSS AND SSS"
Delta,UVWIE,10220253,"OCHUKS ACADEMY UGBORIKOKO EFFURUN","Senior Secondary",PRIVATE,PRIVATE
Nasarawa,DOMA,25030139,"ODALLA PRIVATE SECONDARY SCHOOL, DOMA","Senior Secondary",PRIVATE,PRIVATE
"OYO                 ","IBADAN NORTH EAST             ",1310730020,"ODE AJE/AJIBOLA HIGH SCHOOL ODE-AJE IBADAN                                                          ","Senior Secondary",PUBLIC,"JSS AND SSS"
EKITI,GBONYIN,EK13130126,"ODE HIGH SCHOOL, ODE EKITI","Senior Secondary",PUBLIC,"JSS AND SSS"
OGUN,"OGUN WATERSIDE",27160073s,"ODE OMI COMMUNITY GRAMMAR SCH, ODE OMI (COMBINED)","Senior Secondary",PUBLIC,"JSS AND SSS"
OSUN,ODO-OTIN,29250092S,"ODO-OTIN GRAMMER SCHOOL, OKUKU","Senior Secondary",PUBLIC,"JSS AND SSS"
KOGI,IGALAMELA/ODOLU,22080347,"ODOLU DISTRICT SECONDARY SCHOOL ODOLU","Senior Secondary",PUBLIC,"SSS ONLY"
EKITI,IKOLE,ek13130190,"ODOORO HIGH SCHOOL, ODOORO EKITI ","Senior Secondary",PUBLIC,"JSS AND SSS"
OGUN,ODOGBOLU,27150265,"ODU'A COMPREHENSIVE HIGH SCH, (SNR) IMORU","Senior Secondary",PUBLIC,"SSS ONLY"
OSUN,IFE-CENTRAL,29110132S,"ODUDUWA COLLEGE JUNIOR I, IFE","Senior Secondary",PUBLIC,"JSS AND SSS"
EKITI,IKOLE,EK13130187,"ODUNDUN HIGH SCHOOL, ODO AYEDUN EKITI","Senior Secondary",PUBLIC,"JSS AND SSS"
"OYO                 ","ATISBO                        ",1310430006,"OFIKI GRAMMAR SCHOOL OFIKI                                                                          ","Senior Secondary",PUBLIC,"JSS AND SSS"
