State,LGA,"School Code","School Name","Level of Education",Sector,"Level Offered"
CROSS-RIVER,YALA,9180191,"POPE JOHN PAUL IISEMINARY, OKPOMA - YALA","Junior Secondary",PRIVATE,"JSS AND SSS"
CROSS-RIVER,BOKI,9070227,"POPE JOHN PAUL THE SECOND SECONDARY SCHOOL","Junior Secondary",PRIVATE,"JSS ONLY"
KWARA,OYUN,23150114,"POPOOLA COLLEGE ERIN ILE","Junior Secondary",PRIVATE,"JSS AND SSS"
LAGOS,ALIMOSHO,24037394,"POPOOLA COMPREHENSIVE COLLEGE","Junior Secondary",PRIVATE,"JSS ONLY"
ANAMBRA,IHIALA,4120277,"POPULAR SECONDARY SCHOOL AMORKA","Junior Secondary",PRIVATE,"JSS AND SSS"
OYO,IDO,30140809,"PORIA B COLLEGE","Junior Secondary",PRIVATE,"JSS AND SSS"
OGUN,OBAFEMI-OWODE,27131844,"Posh Potals Schools","Junior Secondary",PRIVATE,"JSS ONLY"
OYO,AKINYELE,30020513,"POSIT COLLEGE OF PURE AND APPLIED SCIENCES OJOIO IBADAN","Junior Secondary",PRIVATE,"JSS AND SSS"
KANO,FAGGE,19120084,"POSITIVE DESTINY ACADEMY","Junior Secondary",PRIVATE,"JSS AND SSS"
KANO,DALA,19070309,"POSITIVE GREAT FAVOUR INTERNATIONAL SCHOOL","Junior Secondary",PRIVATE,"JSS ONLY"
LAGOS,ALIMOSHO,24031596,"POSITIVE LEARNING POINT NURSERY AND PRIMARY SCHOOL BARUWA","Junior Secondary",PRIVATE,"JSS AND SSS"
IMO,OWERRI-NORTH,16260369,"POSITIVE MINDS ACADEMY (SECONDARY)","Junior Secondary",PRIVATE,"JSS AND SSS"
ABIA,ABA-SOUTH,1020414,"POSITIVE STEP CHRISTIAN ACADEMY","Junior Secondary",PRIVATE,"JSS AND SSS"
LAGOS,ALIMOSHO,24039307,"POSMIDER COLLEGE ","Junior Secondary",PRIVATE,"JSS ONLY"
OSUN,IFE-EAST,29130160,"POSSIBILITY NURSERY AND PRIMARY SCHOOL","Junior Secondary",PRIVATE,"JSS AND SSS"
LAGOS,ALIMOSHO,24039185,"POSSIBLE SUCCESS SCHOOL ","Junior Secondary",PRIVATE,"JSS ONLY"
NIGER,SULEJA,26230561,"POTENTIAL ACADEMY","Junior Secondary",PRIVATE,"JSS ONLY"
NIGER,SULEJA,26230343,"POTENTIAL DISCOVERY JUNIOR SECONDARY SCHOOL","Junior Secondary",PRIVATE,"JSS ONLY"
ANAMBRA,IDEMILI-NORTH,4101006,"POTENTIAL LEADERS   COLLEGE","Junior Secondary",PRIVATE,"JSS ONLY"
NASARAWA,KARU,25041995,"POTENTIALS INTERNATIONAL SCHOOL","Junior Secondary",PRIVATE,"JSS AND SSS"
YOBE,POTISKUM,35140221,"POTISKUM  CARE EXCELLENT  JUNIOR SECONDARY SCHOOL ","Junior Secondary",PRIVATE,"JSS ONLY"
PLATEAU,QUAANPAN,31140314,"POTTER  MEMORIAL JUNIOR SECONDARY  SCHOOL,  KALKO, KWALLA","Junior Secondary",PRIVATE,"JSS AND SSS"
OSUN,ILESHA,29180084,"POTTER AND CLAY SCHOOL ILESA","Junior Secondary",PRIVATE,"JSS ONLY"
LAGOS,ALIMOSHO,24035198,"POTTER HOUSE ZION SCHOOL","Junior Secondary",PRIVATE,"JSS ONLY"
RIVERS,OBIO-AKPOR,32152605,"POTTERS  WHEEL INTERNATIONAL JSS.EGBELU","Junior Secondary",PRIVATE,"JSS ONLY"
NIGER,BIDA,26030171,"POTTERS ACADEMY","Junior Secondary",PRIVATE,"JSS ONLY"
OYO,LAGELU,30200309,"POTTERS COLLEGE                                                                                     ","Junior Secondary",PRIVATE,"JSS AND SSS"
ANAMBRA,AWKA-SOUTH,4060745,"POTTERS COLLEGE NKWELLE AWKA","Junior Secondary",PRIVATE,"JSS AND SSS"
OGUN,ADO-ODO/OTA,27031832,"POTTERS COMPREHENSIVE HIGH SCHOOL ","Junior Secondary",PRIVATE,"JSS AND SSS"
RIVERS,ETCHE,32110479,"POTTERS ELLIE ACADEMY","Junior Secondary",PRIVATE,"JSS ONLY"
LAGOS,OJO,24172268,"POTTERS FOUNSATION SCHOOL","Junior Secondary",PRIVATE,"JSS ONLY"
BENUE,GBOKO,7050255,"POTTERS MODEL COLLEGE","Junior Secondary",PRIVATE,"JSS AND SSS"
RIVERS,OBIO-AKPOR,32152149,"POTTERS WHEEL INTERNATIONAL SECONDARY SCHOOL","Junior Secondary",PRIVATE,"JSS ONLY"
OGUN,IFO,27050783,"POTTERSVILLE COLLEGE SCHOOL","Junior Secondary",PRIVATE,"JSS AND SSS"
DELTA,UDU,10180182,"POTTERSVILLE SCHOOL","Junior Secondary",PRIVATE,"JSS AND SSS"
DELTA,ISOKO-NORTH,10090148,"POWELL MODEL COLLEGE","Junior Secondary",PRIVATE,"JSS AND SSS"
OYO,OGBOMOSO-SOUTH,30220186,"POWER &amp; GLORY BAPTIST COLLEGE","Junior Secondary",PRIVATE,"JSS AND SSS"
OSUN,BORIPE,29060122,"POWER AND HOLINESS COMPREHENSIVE COLLEGE","Junior Secondary",PRIVATE,"JSS ONLY"
KOGI,DEKINA,22050294,"POWER ECCDE AND PRIMARY SCHOOL ANYIGBA","Junior Secondary",PRIVATE,"JSS AND SSS"
KOGI,DEKINA,22050292,"POWER INTERNATIONAL SECONDARY SCHOOL(POWER GROUP OF SCHOOL","Junior Secondary",PRIVATE,"JSS AND SSS"
ONDO,ODIGBO,28130865,"POWER OF  PEN COMPREHENSIVE COLLEGE ","Junior Secondary",PRIVATE,"JSS AND SSS"
OSUN,ILESHA-WEST,29190128,"POWER OF FAITH ACADEMY","Junior Secondary",PRIVATE,"JSS ONLY"
ABIA,OBIOMA-NGWA,1090474,"POWER OF FAITH MODEL SCHOOLS ( JSS  AND SSS)","Junior Secondary",PRIVATE,"JSS AND SSS"
LAGOS,IKORODU,24123559,"POWER OF GOD","Junior Secondary",PRIVATE,"JSS AND SSS"
ENUGU,ENUGU-EAST,14030613,"POWER POINT COMPREHENSIVE SECONDARY SCHOOL","Junior Secondary",PRIVATE,"JSS ONLY"
CROSS-RIVER,IKOM,9110309,"POWER-LINE SECONDARY SCHOOL, IKOM","Junior Secondary",PRIVATE,"JSS ONLY"
RIVERS,IKWERRE,32130174,"POWERFUL ACADEMY, SECONDARY SCHOOL","Junior Secondary",PRIVATE,"JSS AND SSS"
ENUGU,IGBO-EZE-SOUTH,14090094,"POWERLINE SECONDARY SCHOOL, ALOR-AGU","Junior Secondary",PRIVATE,"JSS ONLY"
OYO,ISEYIN,30160159,"PR0GRESSIVE SEC. SCHL., ADO-AWAYE","Junior Secondary",PUBLIC,"JSS AND SSS"
ABIA,ABA-SOUTH,1020416,"PRACTICAL COMPUTER COMPREHENSIVE SECONDARY SCHOOL ABA","Junior Secondary",PRIVATE,"JSS AND SSS"
LAGOS,IBEJU-LEKKI,24090781,"PRADEO JUBILANT SEC SCHOOL","Junior Secondary",PRIVATE,"JSS AND SSS"
ONDO,IDANRE,28080112,"PRAGMATIC COLLEGE","Junior Secondary",PRIVATE,"JSS AND SSS"
ONDO,IFEDORE,28090258,"PRAGMATIC COLLEGE ","Junior Secondary",PRIVATE,"JSS AND SSS"
ONDO,AKURE-SOUTH,28062465,"PRAGMATIC COLLEGE AKURE","Junior Secondary",PRIVATE,"JSS ONLY"
NASARAWA,KARU,25042033,"PRAGUE OF HOLY CHILD SCHOOL","Junior Secondary",PRIVATE,"JSS ONLY"
OGUN,ADO-ODO/OTA,27031622,"PRAISE  AND  FLOURISH  POSTERITY ACADEMY ","Junior Secondary",PRIVATE,"JSS ONLY"
KADUNA,KACHIA,18080212,"PRAISE ACADEMY","Junior Secondary",PRIVATE,"JSS AND SSS"
OYO,IBADAN-SOUTH-WEST,30100777,"PRAISE ACADEMY","Junior Secondary",PRIVATE,"JSS AND SSS"
NASARAWA,KEFFI,25060180,"PRAISE ACADEMY SECONDARY SCHOOL, KEFFI","Junior Secondary",PRIVATE,"JSS AND SSS"
PLATEAU,BASSA,31020413,"PRAISE ACADEMY SECONDARY, KISSALOI.","Junior Secondary",PRIVATE,"JSS AND SSS"
NASARAWA,KARU,25040909,"PRAISE AND GOODNEWS ACADEMY SCHOOL, UKE","Junior Secondary",PRIVATE,"JSS ONLY"
EDO,UHUNMWONDE,12180222,"PRAISE AND PRIZE GREAT BRAINS SECONDARY SCHOOL. ","Junior Secondary",PRIVATE,"JSS AND SSS"
FCT,MUNICIPAL,37063243,"PRAISE BUILDERS INTERNATIONAL ACADEMY ","Junior Secondary",PRIVATE,"JSS ONLY"
OSUN,ILESHA-WEST,29190130,"PRAISE CHILDREN PREP. NURSERY AND PRIMARY SCHOOL","Junior Secondary",PRIVATE,"JSS ONLY"
RIVERS,PORT-HARCOURT,32221445,"PRAISE EL INFANT AND JUNIOR SECONDARY","Junior Secondary",PRIVATE,"JSS ONLY"
DELTA,ANIOCHA-SOUTH,10020213,"PRAISE GOD INT SCHOOL","Junior Secondary",PRIVATE,"JSS ONLY"
ABIA,ABA-SOUTH,1020750,"PRAISE HERITAGE FOUNDATION SCHOOL","Junior Secondary",PRIVATE,"JSS AND SSS"
OSUN,OSOGBO,29301318,"PRAISE HIGH SCHOOL","Junior Secondary",PRIVATE,"JSS ONLY"
BAUCHI,BAUCHI,5020823,"PRAISE INTEGRATED SECONDARY SCHOOL ","Junior Secondary",PRIVATE,"JSS ONLY"
KOGI,LOKOJA,22120758,"PRAISE INTERNATIONAL ACADEMY SECONDARY SCHOOL","Junior Secondary",PRIVATE,"JSS AND SSS"
TARABA,KURMI,34090253,"PRAISE INTERNATIONAL SECONDARY SCHOOL ","Junior Secondary",PRIVATE,"JSS AND SSS"
OGUN,OBAFEMI-OWODE,27131892,"PRAISE LAND COLLEGE ","Junior Secondary",PRIVATE,"JSS AND SSS"
EKITI,ADO-EKITI,13010759,"PRAISE MASTERY COLLEGE, ADO","Junior Secondary",PRIVATE,"JSS ONLY"
OYO,AKINYELE,30020518,"PRAISE MODEL COLLEGE","Junior Secondary",PRIVATE,"JSS AND SSS"
BAUCHI,BAUCHI,5020674,"PRAISE NISSI NURSERY PRIMARY AND SECONDARY SCHOOL","Junior Secondary",PRIVATE,"JSS ONLY"
ABIA,UMUAHIA-SOUTH,1160336,"PRAISE SCHOOLS (SECONDARY)","Junior Secondary",PRIVATE,"JSS ONLY"
OGUN,OBAFEMI-OWODE,27130587,"PRAISE SEEDS  COLLEGE","Junior Secondary",PRIVATE,"JSS AND SSS"
DELTA,UDU,10180279,"PRAISE STAR INTERNATIONAL","Junior Secondary",PRIVATE,"JSS AND SSS"
OYO,AKINYELE,30020672,"PRAISE TOWER MISSIONARY  COLLEGE ","Junior Secondary",PRIVATE,"JSS AND SSS"
EKITI,EKITI-EAST,13030104,"PRAISE WORTHY SECONDARY SCHOOL KOA-OMUO EKITI","Junior Secondary",PRIVATE,"JSS AND SSS"
DELTA,WARRI-SOUTH,10240229,"PRAISE-EJIRO INTERNATIONAL SCHOOL","Junior Secondary",PRIVATE,"JSS ONLY"
ABIA,OSISIOMA,1110394,"PRAISE-EL GIBOR INTL SCHOOL","Junior Secondary",PRIVATE,"JSS AND SSS"
RIVERS,OBIO-AKPOR,32150829,"PRAISE-EL PEMIER SCHOOL","Junior Secondary",PRIVATE,"JSS ONLY"
RIVERS,OBIO-AKPOR,32150373,"PRAISELAND COLLEGE","Junior Secondary",PRIVATE,"JSS ONLY"
OGUN,ADO-ODO/OTA,27030557,"PRAISELAND COLLEGE IJOKO","Junior Secondary",PRIVATE,"JSS AND SSS"
ENUGU,ENUGU-NORTH,14040127,"PRAISELAND INTERNATIONAL SECONDARY SCHOOL","Junior Secondary",PRIVATE,"JSS ONLY"
BAYELSA,YENEGOA,6081954,"PRAISES INTERNATIONAL ACADEMY ","Junior Secondary",PRIVATE,"JSS AND SSS"
LAGOS,ALIMOSHO,24037561,"PRAISEWAY COLLEGE","Junior Secondary",PRIVATE,"JSS ONLY"
BAYELSA,YENEGOA,6081705,"PRAISHAL ACADEMY ","Junior Secondary",PRIVATE,"JSS ONLY"
LAGOS,IKORODU,24123681,"PRAMED COLLEGE IKORODU","Junior Secondary",PRIVATE,"JSS ONLY"
DELTA,ISOKO-SOUTH,10100104,"PRAYER BRAND MISS  SECONDARY SCHOOL, IVROGBO-IRRI","Junior Secondary",PRIVATE,"JSS AND SSS"
RIVERS,PORT-HARCOURT,32220346,"PRAYOTA  ACADEMY","Junior Secondary",PRIVATE,"JSS AND SSS"
LAGOS,SURULERE,24201268,"PRE-DESTINED COLLEGE","Junior Secondary",PRIVATE,"JSS AND SSS"
OGUN,ADO-ODO/OTA,27032085,"PREACH THE WORLD SECONDARY SCHOOL","Junior Secondary",PRIVATE,"JSS AND SSS"
FCT,MUNICIPAL,37060576,"PREAK GENIUS COMPREHENSION  SCHOOL","Junior Secondary",PRIVATE,"JSS AND SSS"
ABIA,OSISIOMA,1111092,"PRECEPT CHILD ACADEMY INTERNATIONAL SCHOOLS","Junior Secondary",PRIVATE,"JSS ONLY"
RIVERS,OBIO-AKPOR,32152142,"PRECHARDS INTERNATIONAL SCHOOLS","Junior Secondary",PRIVATE,"JSS ONLY"
EDO,ESAN-NORTH-EAST,12040099,"PRECIOUS  HIGH  SCHOOL","Junior Secondary",PRIVATE,"JSS ONLY"
ABIA,OHAFIA,1100185,"PRECIOUS ACADEMY ","Junior Secondary",PRIVATE,"JSS AND SSS"
DELTA,UKWUANI,10210097,"PRECIOUS ACADEMY SECONDARY SCHOOL, UMUTU","Junior Secondary",PRIVATE,"JSS AND SSS"
RIVERS,PORT-HARCOURT,32221386,"PRECIOUS AGATE INTERNATIONAL ACADEMY","Junior Secondary",PRIVATE,"JSS ONLY"
EKITI,IDO-OSI,13080211,"PRECIOUS APPLE SECONDARYSCHOOL IDO EKITI","Junior Secondary",PRIVATE,"JSS ONLY"
OGUN,IFO,27051106,"PRECIOUS BEST INTL SCHOOL ","Junior Secondary",PRIVATE,"JSS AND SSS"
OGUN,IFO,27050882,"PRECIOUS BLESSING SECONDARY SCHOOL ","Junior Secondary",PRIVATE,"JSS ONLY"
ENUGU,EZEAGU,14060137,"PRECIOUS BLOOD INTERNATIONAL COLLEGE","Junior Secondary",PRIVATE,"JSS ONLY"
RIVERS,ETCHE,32110169,"PRECIOUS BLOOMS CHRISTIAN HIGH SCHOOL","Junior Secondary",PRIVATE,"JSS ONLY"
ANAMBRA,IHIALA,4120168,"PRECIOUS CHILD SECONDARY SCHOOL, ULI","Junior Secondary",PRIVATE,"JSS AND SSS"
BENUE,UKUM,7210263,"PRECIOUS COLLEGE","Junior Secondary",PRIVATE,"JSS AND SSS"
OGUN,IJEBU-EAST,27070252,"PRECIOUS COLLEGE, ","Junior Secondary",PRIVATE,"JSS AND SSS"
ENUGU,ENUGU-EAST,14030280,"PRECIOUS COMPREHENSIVE SCHOOL","Junior Secondary",PRIVATE,"JSS AND SSS"
ENUGU,ENUGU-EAST,14030614,"PRECIOUS COPM. SECONDARY SCHOOL ABAKPA","Junior Secondary",PRIVATE,"JSS ONLY"
LAGOS,SHOMOLU,24191325,"PRECIOUS DELIGHT INTERNATIONAL NURSERY,PRIMARY AND SECONDARY SCHOOL","Junior Secondary",PRIVATE,"JSS ONLY"
OYO,EGBEDA,30050826,"PRECIOUS EXCELLENCE ACADEMY SECONDARY SCHOOL","Junior Secondary",PRIVATE,"JSS ONLY"
EBONYI,AFIKPO-NORTH,11020141,"PRECIOUS FOUNDATION SECONDARY SCHOOL, AMASIRI","Junior Secondary",PRIVATE,"JSS AND SSS"
ONDO,ONDO-WEST,28160423,"PRECIOUS FUTURE INTERNATIONAL SCHOOL, COLLEGE ROAD","Junior Secondary",PRIVATE,"JSS AND SSS"
RIVERS,OBIO-AKPOR,32150831,"PRECIOUS FUTURE SEED SCHOOL","Junior Secondary",PRIVATE,"JSS ONLY"
LAGOS,MAINLAND,24150302,"PRECIOUS GEM COLLEGE 18B GBEDE CLOSE BICKERSTREET ESTATE ","Junior Secondary",PRIVATE,"JSS ONLY"
NASARAWA,KARU,25041725,"PRECIOUS GIFT INTERNATIONAL SCHOOL","Junior Secondary",PRIVATE,"JSS AND SSS"
LAGOS,ALIMOSHO,24037994,"PRECIOUS GLORY COLLEGE","Junior Secondary",PRIVATE,"JSS ONLY"
ANAMBRA,ANAOCHA,4040133,"PRECIOUS GODS LOVE MONTESSORI SECONDARY SCHOOL","Junior Secondary",PRIVATE,"JSS ONLY"
ABIA,ISIALA-NGWA-SOUTH,1070093,"PRECIOUS GOLD INTERNATIONAL MODEL SCHOOL","Junior Secondary",PRIVATE,"JSS ONLY"
ZAMFARA,GUSAU,36070586,"PRECIOUS GOLDANI INTERNATIONAL SCHOOL ","Junior Secondary",PRIVATE,"JSS ONLY"
LAGOS,IBEJU-LEKKI,24090678,"PRECIOUS GRACE ACADEMY","Junior Secondary",PRIVATE,"JSS ONLY"
KOGI,ANKPA,22030219,"PRECIOUS GROUP OF SCHOOLS JUNIOR SECONDARY SCHOOL OJEDE","Junior Secondary",PRIVATE,"JSS ONLY"
KOGI,LOKOJA,22120500,"PRECIOUS GROUP OF SCHOOLS LOKOJA","Junior Secondary",PRIVATE,"JSS ONLY"
ONDO,IDANRE,28080361,"PRECIOUS HEIGHTS SECONDARY SCHOOL, BASIC QUARTER  ODODE IDANRE","Junior Secondary",PRIVATE,"JSS ONLY"
LAGOS,IKORODU,24123442,"PRECIOUS HERITAGE COLLEGE","Junior Secondary",PRIVATE,"JSS AND SSS"
OYO,IBADAN-NORTH-EAST,30070626,"PRECIOUS HERITAGE COLLEGE","Junior Secondary",PRIVATE,"JSS AND SSS"
OSUN,ILA,29170202,"PRECIOUS HIGH SCHOOL ","Junior Secondary",PRIVATE,"JSS ONLY"
KWARA,"ILORIN WEST",23080435,"PRECIOUS HIGH STAR MODEL COLLEGE (PHSMC)","Junior Secondary",PRIVATE,"JSS AND SSS"
ENUGU,ENUGU-NORTH,14040129,"PRECIOUS INTERNATIONAL COLLEGE ENUGU.","Junior Secondary",PRIVATE,"JSS ONLY"
BENUE,KWANDE,7110370,"PRECIOUS INTERNATIONAL HIGH SCHOOL, AMARGA","Junior Secondary",PRIVATE,"JSS AND SSS"
ANAMBRA,OYI,4210308,"PRECIOUS INTERNATIONAL SCHOOL (SECONDARY)","Junior Secondary",PRIVATE,"JSS ONLY"
OGUN,ADO-ODO/OTA,27031313,"PRECIOUS JUNIOR SECONDARY SCHOOL","Junior Secondary",PRIVATE,"JSS ONLY"
DELTA,ANIOCHA-SOUTH,10020208,"PRECIOUS KID INTERNATIONAL SECONDARY SCHOOL","Junior Secondary",PRIVATE,"JSS AND SSS"
TARABA,JALINGO,34070568,"PRECIOUS KIDS INTERNATIONAL SCHOOL ","Junior Secondary",PRIVATE,"JSS AND SSS"
KADUNA,KADUNA-SOUTH,18100257,"PRECIOUS KIDS INTERNATIONAL SCHOOL","Junior Secondary",PRIVATE,"JSS ONLY"
OGUN,SAGAMU,27180407,"PRECIOUS KING COLLEGE","Junior Secondary",PRIVATE,"JSS AND SSS"
LAGOS,IFAKO-IJAIYE,24100532,"PRECIOUS LAND COLLEGE","Junior Secondary",PRIVATE,"JSS ONLY"
FCT,MUNICIPAL,37063173,"PRECIOUS LORD OF MERCY ACADEMY ","Junior Secondary",PRIVATE,"JSS ONLY"
ONDO,IFEDORE,28090287,"PRECIOUS MODEL COLLEGE","Junior Secondary",PRIVATE,"JSS ONLY"
TARABA,TAKUM,34120380,"PRECIOUS MODEL SECONDARY SCHOOL","Junior Secondary",PRIVATE,"JSS AND SSS"
NIGER,TAFA,26240179,"PRECIOUS PEACE KIDDIES ACADEMY,DAKWA","Junior Secondary",PRIVATE,"JSS ONLY"
LAGOS,SHOMOLU,24190138,"PRECIOUS PEARLS AND RUBIES STONE.","Junior Secondary",PRIVATE,"JSS ONLY"
PLATEAU,BOKKOS,31030292,"Precious Pearls International","Junior Secondary",PRIVATE,"JSS AND SSS"
EDO,AKOKO-EDO,12010141,"PRECIOUS PEARLS SECONDARY SCHOOL","Junior Secondary",PRIVATE,"JSS AND SSS"
BAYELSA,YENEGOA,6081728,"PRECIOUS PEOPLE INTERNATIONAL SCHOOLS.","Junior Secondary",PRIVATE,"JSS ONLY"
LAGOS,IKORODU,24123492,"PRECIOUS POTTERS GRACE ERA","Junior Secondary",PRIVATE,"JSS ONLY"
AKWA-IBOM,ETINAN,3070090,"PRECIOUS REGENT INTERNATIONAL SCHOOL (REGENT ACADEMY)","Junior Secondary",PRIVATE,"JSS ONLY"
KOGI,IGALAMELA-ODOLU,22080141,"PRECIOUS ROYAl ACADEMY, OKENYA","Junior Secondary",PRIVATE,"JSS AND SSS"
KADUNA,CHIKUN,18020263,"PRECIOUS RUBIES MODEL ACADEMY","Junior Secondary",PRIVATE,"JSS ONLY"
OGUN,OBAFEMI-OWODE,27130594,"PRECIOUS SCHOLARS SECONDARY SCHOOL","Junior Secondary",PRIVATE,"JSS AND SSS"
NASARAWA,NASARAWA,25090376,"PRECIOUS SCIENCE SECONDARY SCHOOL","Junior Secondary",PRIVATE,"JSS AND SSS"
EKITI,EKITI-WEST,13050156,"PRECIOUS SECONDARY SCHOOL ARAMOKO","Junior Secondary",PRIVATE,"JSS AND SSS"
RIVERS,ETCHE,32110539,"PRECIOUS SEED BRITISH ACADEMY","Junior Secondary",PRIVATE,"JSS ONLY"
OGUN,OBAFEMI-OWODE,27130596,"PRECIOUS SEED COLLEGE","Junior Secondary",PRIVATE,"JSS AND SSS"
EKITI,ADO-EKITI,13010418,"PRECIOUS SEED NURSERY AND PRIMARY SCHOOL","Junior Secondary",PRIVATE,"JSS AND SSS"
LAGOS,IKORODU,24122457,"PRECIOUS SEEDS JUNIOR ACADEMY","Junior Secondary",PRIVATE,"JSS ONLY"
OGUN,ADO-ODO/OTA,27030559,"PRECIOUS SEEDS MODEL SCHOOL","Junior Secondary",PRIVATE,"JSS AND SSS"
LAGOS,ALIMOSHO,24038762,"PRECIOUS SPROUTS DOYENS","Junior Secondary",PRIVATE,"JSS ONLY"
EKITI,EKITI-WEST,13050190,"PRECIOUS STONE ACADEMY","Junior Secondary",PRIVATE,"JSS ONLY"
OYO,AFIJIO,30010289,"PRECIOUS TREASURE KIDDIES ACADEMY (SECONDARY SCHOOL)","Junior Secondary",PRIVATE,"JSS AND SSS"
OGUN,ABEOKUTA-NORTH,27010356,"PRECIOUS TREASURES COLLEGE","Junior Secondary",PRIVATE,"JSS ONLY"
ABIA,ISIALA-NGWA-NORTH,1060788,"PRECIOUS VILLE WORD SCHOOLS","Junior Secondary",PRIVATE,"JSS ONLY"
LAGOS,ALIMOSHO,24031610,"PRECIOUS WARDS COLLEGE","Junior Secondary",PRIVATE,"JSS AND SSS"
KANO,FAGGE,19120591,"PRECIOUSBEN INTERNATIONAL ANNEX","Junior Secondary",PRIVATE,"JSS AND SSS"
KANO,NASARAWA,19310451,"PRECISE COMPREHENSIVE COLLEGE ","Junior Secondary",PRIVATE,"JSS AND SSS"
ONDO,AKURE-SOUTH,28060396,"PRECISION COLLEGE , HILLTOP AREA ILOTIN II  OFF ODA ROAD AKURE","Junior Secondary",PRIVATE,"JSS AND SSS"
LAGOS,ALIMOSHO,24039145,"PRECLEM INTERNATIONAL SCHOOL ","Junior Secondary",PRIVATE,"JSS ONLY"
LAGOS,OJO,24173040,"Predeem Academy","Junior Secondary",PRIVATE,"JSS ONLY"
BAYELSA,YENEGOA,6081545,"PREDESAF INTERNATIONAL COLLEGE","Junior Secondary",PRIVATE,"JSS AND SSS"
LAGOS,OJO,24172272,PREDIVICSCHOOLS,"Junior Secondary",PRIVATE,"JSS AND SSS"
BAYELSA,YENEGOA,6080565,"PREEPH INTERNATIONAL   SCHOOL (JSTATE SCHOOL)","Junior Secondary",PRIVATE,"JSS AND SSS"
OGUN,OBAFEMI-OWODE,27131372,"PREJEN FLOWER COLLEGE","Junior Secondary",PRIVATE,"JSS ONLY"
KADUNA,CHIKUN,18020581,"PRELUDE COMPREHENSIVE COLLEGE KUJAMA","Junior Secondary",PRIVATE,"JSS AND SSS"
LAGOS,ALIMOSHO,24035408,"PREMARVEL COLLEGE","Junior Secondary",PRIVATE,"JSS AND SSS"
LAGOS,ALIMOSHO,24038482,"PREMARVEL SCHOOLS","Junior Secondary",PRIVATE,"JSS ONLY"
BENUE,MAKURDI,7130770,"PREMIER ACADEMY SECONDARY SCHOOL ","Junior Secondary",PRIVATE,"JSS AND SSS"
PLATEAU,JOS-SOUTH,31060578,"PREMIER ACDAMEY","Junior Secondary",PRIVATE,"JSS AND SSS"
ONDO,IRELE,28120223,"PREMIER COLLEGE, ODE IRELE","Junior Secondary",PRIVATE,"JSS AND SSS"
OGUN,EWEKORO,27040124,"PREMIER COMPREHENSIVE COLLEGE","Junior Secondary",PRIVATE,"JSS AND SSS"
LAGOS,SURULERE,24201172,"PREMIER EDUCATION FOUNDATION SCHOOL","Junior Secondary",PRIVATE,"JSS ONLY"
LAGOS,ALIMOSHO,24034347,"PREMIER FOUNTAIN COLLEGE","Junior Secondary",PRIVATE,"JSS AND SSS"
LAGOS,ALIMOSHO,24037218,"PREMIER FOUNTAIN SECONDARY SCHOL","Junior Secondary",PRIVATE,"JSS AND SSS"
OGUN,ABEOKUTA-NORTH,27010412,"PREMIER GRAMMAR SCHOOL, LAFENWA","Junior Secondary",PUBLIC,"JSS ONLY"
CROSS-RIVER,CALABAR-SOUTH,9090277,"PREMIER HIGH SCHOOL ","Junior Secondary",PRIVATE,"JSS ONLY"
OGUN,IPOKIA,27120413,"PREMIER IDEAL MODEL SCHOOL, ARAROME AJEGUNLE","Junior Secondary",PRIVATE,"JSS AND SSS"
EBONYI,EZZA-NORTH,11050120,"PREMIER INTERNATIONAL ACADEMY,  OSHIEGBE","Junior Secondary",PRIVATE,"JSS ONLY"
KATSINA,MALUMFASHI,20250137,"PREMIER INTERNATIONAL COLLEGE","Junior Secondary",PRIVATE,"JSS AND SSS"
KOGI,ADAVI,22010161,"PREMIER INTERNATIONAL COLLEGE,  OGAMINANA","Junior Secondary",PRIVATE,"JSS AND SSS"
ABIA,OBIOMA-NGWA,1090185,"PREMIER INTERNATIONAL SECONDARY SCHOOL","Junior Secondary",PRIVATE,"JSS AND SSS"
KATSINA,BAKORI,20010134,"PREMIER INTERNATIONAL SECONDARY SCHOOL, BAKORI","Junior Secondary",PRIVATE,"JSS AND SSS"
ZAMFARA,GUSAU,36070371,"PREMIER INTL ACADEMY","Junior Secondary",PRIVATE,"JSS ONLY"
EBONYI,OHAUKWU,11120254,"PREMIER INYTERNATIONAL ACADEMY EFFIUM","Junior Secondary",PRIVATE,"JSS AND SSS"
TARABA,JALINGO,34070665,"PREMIER JSS ACADEMY","Junior Secondary",PRIVATE,"JSS ONLY"
EBONYI,ISHIELU,11080177,"PREMIER JUNIOR SECONDARY SCHOOL OGBOJI EZZAGU","Junior Secondary",PUBLIC,"JSS AND SSS"
EBONYI,EZZA-SOUTH,11060096,"PREMIER JUNIOR SECONDARY SCHOOL, IKWUATOR","Junior Secondary",PUBLIC,"JSS AND SSS"
BAUCHI,BAUCHI,5020819,"PREMIER MODEL COLLEGE ","Junior Secondary",PRIVATE,"JSS AND SSS"
KADUNA,SABON-GARI,18190280,"PREMIER SCHOOL ZARIA","Junior Secondary",PRIVATE,"JSS AND SSS"
EDO,OVIA-SOUTH-WEST,12150138,"PREMIER SCHOOLS","Junior Secondary",PRIVATE,"JSS ONLY"
SOKOTO,WAMAKKO,33210140,"PREMIER SCHOOLS JSS","Junior Secondary",PRIVATE,"JSS AND SSS"
